,actalog,img_hi,img_lo,img_mid,pool_reduction_pct
2019-10-20 17:33:25,22.0,9.0,4.0,6.5,0.7045454545454546
2019-10-20 17:33:29,21.0,8.0,3.0,5.5,0.7380952380952381
2019-10-20 17:33:30,21.0,8.0,4.0,6.0,0.7142857142857143
2019-10-20 17:33:34,21.0,8.0,5.0,6.5,0.6904761904761905
2019-10-20 17:33:36,20.0,7.0,4.0,5.5,0.725
2019-10-20 17:33:45,19.0,6.0,4.0,5.0,0.7368421052631579
2019-10-20 17:33:49,18.0,5.0,3.0,4.0,0.7777777777777778
2019-10-20 17:33:53,18.0,5.0,4.0,4.5,0.75
2019-10-20 17:34:00,19.0,7.0,4.0,5.5,0.7105263157894737
2019-10-20 17:34:03,21.0,9.0,6.0,7.5,0.6428571428571429
2019-10-20 17:34:06,22.0,10.0,6.0,8.0,0.6363636363636364
2019-10-20 17:34:08,21.0,9.0,5.0,7.0,0.6666666666666666
2019-10-20 17:34:12,22.0,10.0,5.0,7.5,0.6590909090909091
2019-10-20 17:34:16,23.0,11.0,5.0,8.0,0.6521739130434783
2019-10-20 17:34:18,24.0,12.0,5.0,8.5,0.6458333333333334
2019-10-20 17:34:25,25.0,12.0,5.0,8.5,0.66
2019-10-20 17:34:27,24.0,11.0,4.0,7.5,0.6875
2019-10-20 17:34:39,25.0,12.0,4.0,8.0,0.68
2019-10-20 17:34:40,25.0,12.0,5.0,8.5,0.66
2019-10-20 17:34:42,26.0,12.0,5.0,8.5,0.6730769230769231
2019-10-20 17:34:47,27.0,12.0,5.0,8.5,0.6851851851851852
2019-10-20 17:34:53,28.0,13.0,5.0,9.0,0.6785714285714286
2019-10-20 17:34:55,27.0,12.0,4.0,8.0,0.7037037037037037
2019-10-20 17:34:56,26.0,11.0,3.0,7.0,0.7307692307692307
2019-10-20 17:34:57,25.0,10.0,2.0,6.0,0.76
2019-10-20 17:34:58,25.0,10.0,3.0,6.5,0.74
2019-10-20 17:35:00,25.0,12.0,10.0,11.0,0.56
2019-10-20 17:35:13,24.0,11.0,9.0,10.0,0.5833333333333334
2019-10-20 17:35:14,25.0,11.0,9.0,10.0,0.6
2019-10-20 17:35:17,24.0,10.0,8.0,9.0,0.625
2019-10-20 17:35:24,23.0,9.0,7.0,8.0,0.6521739130434783
2019-10-20 17:35:26,24.0,9.0,7.0,8.0,0.6666666666666666
2019-10-20 17:35:28,23.0,8.0,6.0,7.0,0.6956521739130435
2019-10-20 17:35:31,22.0,7.0,5.0,6.0,0.7272727272727273
2019-10-20 17:35:39,23.0,7.0,5.0,6.0,0.7391304347826086
2019-10-20 17:35:46,22.0,6.0,4.0,5.0,0.7727272727272727
2019-10-20 17:35:55,23.0,7.0,4.0,5.5,0.7608695652173914
2019-10-20 17:35:59,22.0,6.0,3.0,4.5,0.7954545454545454
2019-10-20 17:36:00,22.0,9.0,6.0,7.5,0.6590909090909091
2019-10-20 17:36:03,23.0,10.0,7.0,8.5,0.6304347826086957
2019-10-20 17:36:04,24.0,10.0,7.0,8.5,0.6458333333333334
2019-10-20 17:36:12,25.0,11.0,8.0,9.5,0.62
2019-10-20 17:36:13,26.0,12.0,8.0,10.0,0.6153846153846154
2019-10-20 17:36:19,25.0,11.0,7.0,9.0,0.64
2019-10-20 17:36:23,26.0,11.0,7.0,9.0,0.6538461538461539
2019-10-20 17:36:28,28.0,13.0,7.0,10.0,0.6428571428571429
2019-10-20 17:36:30,27.0,12.0,6.0,9.0,0.6666666666666666
2019-10-20 17:36:31,28.0,13.0,6.0,9.5,0.6607142857142857
2019-10-20 17:36:34,27.0,12.0,5.0,8.5,0.6851851851851852
2019-10-20 17:36:39,27.0,12.0,6.0,9.0,0.6666666666666666
2019-10-20 17:36:42,27.0,12.0,7.0,9.5,0.6481481481481481
2019-10-20 17:36:44,26.0,11.0,6.0,8.5,0.6730769230769231
2019-10-20 17:36:45,28.0,13.0,6.0,9.5,0.6607142857142857
2019-10-20 17:36:49,29.0,14.0,6.0,10.0,0.6551724137931034
2019-10-20 17:36:51,30.0,15.0,6.0,10.5,0.65
2019-10-20 17:36:53,31.0,15.0,6.0,10.5,0.6612903225806451
2019-10-20 17:36:54,30.0,14.0,5.0,9.5,0.6833333333333333
2019-10-20 17:36:55,30.0,14.0,4.0,9.0,0.7
2019-10-20 17:36:57,29.0,13.0,3.0,8.0,0.7241379310344828
2019-10-20 17:36:58,29.0,13.0,4.0,8.5,0.7068965517241379
2019-10-20 17:37:00,29.0,16.0,13.0,14.5,0.5
2019-10-20 17:37:07,28.0,15.0,12.0,13.5,0.5178571428571429
2019-10-20 17:37:11,27.0,14.0,11.0,12.5,0.5370370370370371
2019-10-20 17:37:13,26.0,13.0,10.0,11.5,0.5576923076923077
2019-10-20 17:37:14,27.0,14.0,11.0,12.5,0.5370370370370371
2019-10-20 17:37:17,28.0,15.0,11.0,13.0,0.5357142857142857
2019-10-20 17:37:22,27.0,14.0,10.0,12.0,0.5555555555555556
2019-10-20 17:37:24,28.0,14.0,10.0,12.0,0.5714285714285714
2019-10-20 17:37:27,29.0,15.0,10.0,12.5,0.5689655172413793
2019-10-20 17:37:29,30.0,16.0,10.0,13.0,0.5666666666666667
2019-10-20 17:37:30,29.0,15.0,9.0,12.0,0.5862068965517241
2019-10-20 17:37:31,28.0,14.0,8.0,11.0,0.6071428571428571
2019-10-20 17:37:39,26.0,12.0,6.0,9.0,0.6538461538461539
2019-10-20 17:37:40,25.0,11.0,5.0,8.0,0.68
2019-10-20 17:37:42,24.0,10.0,4.0,7.0,0.7083333333333334
2019-10-20 17:37:43,23.0,9.0,3.0,6.0,0.7391304347826086
2019-10-20 17:37:51,23.0,9.0,4.0,6.5,0.717391304347826
2019-10-20 17:37:52,23.0,9.0,5.0,7.0,0.6956521739130435
2019-10-20 17:37:55,22.0,8.0,4.0,6.0,0.7272727272727273
2019-10-20 17:38:00,22.0,12.0,8.0,10.0,0.5454545454545454
2019-10-20 17:38:06,21.0,11.0,7.0,9.0,0.5714285714285714
2019-10-20 17:38:07,20.0,10.0,6.0,8.0,0.6
2019-10-20 17:38:14,21.0,11.0,6.0,8.5,0.5952380952380952
2019-10-20 17:38:15,22.0,11.0,6.0,8.5,0.6136363636363636
2019-10-20 17:38:16,21.0,10.0,4.0,7.0,0.6666666666666666
2019-10-20 17:38:23,22.0,10.0,4.0,7.0,0.6818181818181818
2019-10-20 17:38:26,21.0,9.0,3.0,6.0,0.7142857142857143
2019-10-20 17:38:31,21.0,8.0,2.0,5.0,0.7619047619047619
2019-10-20 17:38:32,20.0,7.0,1.0,4.0,0.8
2019-10-20 17:38:34,21.0,8.0,1.0,4.5,0.7857142857142857
2019-10-20 17:38:40,22.0,9.0,1.0,5.0,0.7727272727272727
2019-10-20 17:38:44,22.0,9.0,2.0,5.5,0.75
2019-10-20 17:38:45,23.0,9.0,2.0,5.5,0.7608695652173914
2019-10-20 17:38:50,24.0,10.0,2.0,6.0,0.75
2019-10-20 17:38:53,25.0,10.0,2.0,6.0,0.76
2019-10-20 17:38:59,24.0,9.0,1.0,5.0,0.7916666666666666
2019-10-20 17:39:00,24.0,11.0,9.0,10.0,0.5833333333333334
2019-10-20 17:39:28,25.0,11.0,9.0,10.0,0.6
2019-10-20 17:39:33,24.0,10.0,8.0,9.0,0.625
2019-10-20 17:39:34,23.0,9.0,7.0,8.0,0.6521739130434783
2019-10-20 17:39:35,22.0,8.0,6.0,7.0,0.6818181818181818
2019-10-20 17:39:37,21.0,7.0,5.0,6.0,0.7142857142857143
2019-10-20 17:39:38,21.0,7.0,6.0,6.5,0.6904761904761905
2019-10-20 17:39:39,19.0,5.0,4.0,4.5,0.7631578947368421
2019-10-20 17:39:41,18.0,4.0,3.0,3.5,0.8055555555555556
2019-10-20 17:39:44,19.0,4.0,3.0,3.5,0.8157894736842105
2019-10-20 17:39:45,20.0,5.0,3.0,4.0,0.8
2019-10-20 17:39:46,19.0,4.0,2.0,3.0,0.8421052631578947
2019-10-20 17:39:48,18.0,3.0,1.0,2.0,0.8888888888888888
2019-10-20 17:39:52,19.0,4.0,1.0,2.5,0.868421052631579
2019-10-20 17:39:53,18.0,3.0,0.0,1.5,0.9166666666666666
2019-10-20 17:39:59,19.0,3.0,0.0,1.5,0.9210526315789473
2019-10-20 17:40:00,19.0,6.0,3.0,4.5,0.7631578947368421
2019-10-20 17:40:16,21.0,8.0,4.0,6.0,0.7142857142857143
2019-10-20 17:40:20,22.0,9.0,4.0,6.5,0.7045454545454546
2019-10-20 17:40:21,23.0,10.0,4.0,7.0,0.6956521739130435
2019-10-20 17:40:26,24.0,10.0,4.0,7.0,0.7083333333333334
2019-10-20 17:40:28,23.0,9.0,3.0,6.0,0.7391304347826086
2019-10-20 17:40:42,23.0,9.0,4.0,6.5,0.717391304347826
2019-10-20 17:40:45,24.0,9.0,4.0,6.5,0.7291666666666666
2019-10-20 17:40:50,24.0,9.0,5.0,7.0,0.7083333333333334
2019-10-20 17:40:51,23.0,8.0,4.0,6.0,0.7391304347826086
2019-10-20 17:40:53,25.0,8.0,4.0,6.0,0.76
2019-10-20 17:40:54,24.0,7.0,3.0,5.0,0.7916666666666666
2019-10-20 17:40:55,25.0,7.0,3.0,5.0,0.8
2019-10-20 17:40:56,25.0,7.0,4.0,5.5,0.78
2019-10-20 17:40:57,25.0,6.0,3.0,4.5,0.82
2019-10-20 17:41:00,25.0,12.0,6.0,9.0,0.64
2019-10-20 17:41:01,24.0,11.0,5.0,8.0,0.6666666666666666
2019-10-20 17:41:05,23.0,10.0,4.0,7.0,0.6956521739130435
2019-10-20 17:41:06,24.0,10.0,4.0,7.0,0.7083333333333334
2019-10-20 17:41:11,23.0,9.0,3.0,6.0,0.7391304347826086
2019-10-20 17:41:13,24.0,10.0,3.0,6.5,0.7291666666666666
2019-10-20 17:41:16,25.0,10.0,3.0,6.5,0.74
2019-10-20 17:41:18,26.0,11.0,4.0,7.5,0.7115384615384616
2019-10-20 17:41:22,27.0,12.0,4.0,8.0,0.7037037037037037
2019-10-20 17:41:23,26.0,11.0,3.0,7.0,0.7307692307692307
2019-10-20 17:41:31,27.0,12.0,3.0,7.5,0.7222222222222222
2019-10-20 17:41:32,28.0,12.0,3.0,7.5,0.7321428571428571
2019-10-20 17:41:35,28.0,12.0,4.0,8.0,0.7142857142857143
2019-10-20 17:41:36,28.0,12.0,5.0,8.5,0.6964285714285714
2019-10-20 17:41:40,26.0,10.0,3.0,6.5,0.75
2019-10-20 17:41:43,26.0,10.0,4.0,7.0,0.7307692307692307
2019-10-20 17:41:44,27.0,10.0,4.0,7.0,0.7407407407407407
2019-10-20 17:41:47,27.0,10.0,5.0,7.5,0.7222222222222222
2019-10-20 17:41:50,26.0,9.0,4.0,6.5,0.75
2019-10-20 17:41:51,25.0,8.0,3.0,5.5,0.78
2019-10-20 17:41:57,24.0,7.0,3.0,5.0,0.7916666666666666
2019-10-20 17:41:58,23.0,6.0,3.0,4.5,0.8043478260869565
2019-10-20 17:42:00,23.0,9.0,6.0,7.5,0.6739130434782609
2019-10-20 17:42:01,24.0,10.0,7.0,8.5,0.6458333333333334
2019-10-20 17:42:02,23.0,9.0,6.0,7.5,0.6739130434782609
2019-10-20 17:42:10,24.0,10.0,6.0,8.0,0.6666666666666666
2019-10-20 17:42:12,23.0,9.0,5.0,7.0,0.6956521739130435
2019-10-20 17:42:13,22.0,8.0,4.0,6.0,0.7272727272727273
2019-10-20 17:42:18,21.0,7.0,3.0,5.0,0.7619047619047619
2019-10-20 17:42:19,23.0,7.0,3.0,5.0,0.782608695652174
2019-10-20 17:42:21,24.0,8.0,4.0,6.0,0.75
2019-10-20 17:42:27,25.0,9.0,4.0,6.5,0.74
2019-10-20 17:42:36,26.0,9.0,4.0,6.5,0.75
2019-10-20 17:42:37,26.0,9.0,5.0,7.0,0.7307692307692307
2019-10-20 17:42:39,27.0,9.0,5.0,7.0,0.7407407407407407
2019-10-20 17:42:42,27.0,9.0,6.0,7.5,0.7222222222222222
2019-10-20 17:42:44,26.0,8.0,5.0,6.5,0.75
2019-10-20 17:42:46,26.0,8.0,6.0,7.0,0.7307692307692307
2019-10-20 17:42:48,25.0,7.0,5.0,6.0,0.76
2019-10-20 17:42:52,25.0,6.0,4.0,5.0,0.8
2019-10-20 17:42:56,26.0,6.0,4.0,5.0,0.8076923076923077
2019-10-20 17:42:57,25.0,5.0,4.0,4.5,0.82
2019-10-20 17:43:00,25.0,9.0,5.0,7.0,0.72
2019-10-20 17:43:01,24.0,8.0,4.0,6.0,0.75
2019-10-20 17:43:12,23.0,7.0,3.0,5.0,0.782608695652174
2019-10-20 17:43:17,22.0,6.0,2.0,4.0,0.8181818181818182
2019-10-20 17:43:18,23.0,6.0,2.0,4.0,0.8260869565217391
2019-10-20 17:43:34,24.0,6.0,2.0,4.0,0.8333333333333334
2019-10-20 17:43:48,24.0,6.0,3.0,4.5,0.8125
2019-10-20 17:43:50,23.0,5.0,2.0,3.5,0.8478260869565217
2019-10-20 17:44:00,23.0,8.0,5.0,6.5,0.717391304347826
2019-10-20 17:44:03,23.0,7.0,4.0,5.5,0.7608695652173914
2019-10-20 17:44:20,24.0,8.0,4.0,6.0,0.75
2019-10-20 17:44:23,23.0,7.0,3.0,5.0,0.782608695652174
2019-10-20 17:44:25,24.0,8.0,3.0,5.5,0.7708333333333334
2019-10-20 17:44:31,25.0,8.0,3.0,5.5,0.78
2019-10-20 17:44:35,25.0,8.0,2.0,5.0,0.8
2019-10-20 17:44:46,24.0,7.0,1.0,4.0,0.8333333333333334
2019-10-20 17:44:49,25.0,7.0,1.0,4.0,0.84
2019-10-20 17:44:58,26.0,7.0,1.0,4.0,0.8461538461538461
2019-10-20 17:45:00,26.0,10.0,7.0,8.5,0.6730769230769231
2019-10-20 17:45:01,28.0,11.0,7.0,9.0,0.6785714285714286
2019-10-20 17:45:13,29.0,11.0,7.0,9.0,0.6896551724137931
2019-10-20 17:45:16,28.0,10.0,6.0,8.0,0.7142857142857143
2019-10-20 17:45:17,26.0,8.0,4.0,6.0,0.7692307692307693
2019-10-20 17:45:20,27.0,9.0,4.0,6.5,0.7592592592592593
2019-10-20 17:45:34,27.0,9.0,5.0,7.0,0.7407407407407407
2019-10-20 17:45:35,27.0,8.0,4.0,6.0,0.7777777777777778
2019-10-20 17:45:40,27.0,8.0,5.0,6.5,0.7592592592592593
2019-10-20 17:45:41,27.0,7.0,4.0,5.5,0.7962962962962963
2019-10-20 17:45:49,26.0,6.0,3.0,4.5,0.8269230769230769
2019-10-20 17:45:54,26.0,6.0,4.0,5.0,0.8076923076923077
2019-10-20 17:45:55,25.0,5.0,3.0,4.0,0.84
2019-10-20 17:46:00,25.0,11.0,5.0,8.0,0.68
2019-10-20 17:46:09,24.0,10.0,4.0,7.0,0.7083333333333334
2019-10-20 17:46:11,25.0,10.0,4.0,7.0,0.72
2019-10-20 17:46:16,26.0,11.0,4.0,7.5,0.7115384615384616
2019-10-20 17:46:25,25.0,10.0,3.0,6.5,0.74
2019-10-20 17:46:26,24.0,9.0,2.0,5.5,0.7708333333333334
2019-10-20 17:46:31,25.0,10.0,2.0,6.0,0.76
2019-10-20 17:46:35,26.0,10.0,2.0,6.0,0.7692307692307693
2019-10-20 17:46:53,26.0,10.0,3.0,6.5,0.75
2019-10-20 17:46:54,27.0,10.0,3.0,6.5,0.7592592592592593
2019-10-20 17:47:00,27.0,14.0,10.0,12.0,0.5555555555555556
2019-10-20 17:47:02,28.0,15.0,10.0,12.5,0.5535714285714286
2019-10-20 17:47:03,29.0,16.0,11.0,13.5,0.5344827586206896
2019-10-20 17:47:08,28.0,15.0,10.0,12.5,0.5535714285714286
2019-10-20 17:47:20,28.0,15.0,9.0,12.0,0.5714285714285714
2019-10-20 17:47:21,28.0,15.0,8.0,11.5,0.5892857142857143
2019-10-20 17:47:29,29.0,15.0,8.0,11.5,0.603448275862069
2019-10-20 17:47:32,29.0,15.0,9.0,12.0,0.5862068965517241
2019-10-20 17:47:36,28.0,14.0,8.0,11.0,0.6071428571428571
2019-10-20 17:47:40,26.0,12.0,7.0,9.5,0.6346153846153846
2019-10-20 17:47:45,26.0,12.0,6.0,9.0,0.6538461538461539
2019-10-20 17:47:47,26.0,12.0,5.0,8.5,0.6730769230769231
2019-10-20 17:47:55,25.0,11.0,3.0,7.0,0.72
2019-10-20 17:47:56,25.0,11.0,4.0,7.5,0.7
2019-10-20 17:47:58,26.0,11.0,4.0,7.5,0.7115384615384616
2019-10-20 17:48:00,26.0,15.0,11.0,13.0,0.5
2019-10-20 17:48:11,25.0,14.0,10.0,12.0,0.52
2019-10-20 17:48:14,26.0,14.0,10.0,12.0,0.5384615384615384
2019-10-20 17:48:17,27.0,15.0,10.0,12.5,0.5370370370370371
2019-10-20 17:48:21,26.0,14.0,9.0,11.5,0.5576923076923077
2019-10-20 17:48:24,25.0,13.0,8.0,10.5,0.58
2019-10-20 17:48:29,24.0,12.0,7.0,9.5,0.6041666666666666
2019-10-20 17:48:33,25.0,12.0,6.0,9.0,0.64
2019-10-20 17:48:36,24.0,11.0,5.0,8.0,0.6666666666666666
2019-10-20 17:48:39,24.0,11.0,6.0,8.5,0.6458333333333334
2019-10-20 17:48:42,23.0,10.0,5.0,7.5,0.6739130434782609
2019-10-20 17:48:43,22.0,9.0,4.0,6.5,0.7045454545454546
2019-10-20 17:48:47,21.0,8.0,3.0,5.5,0.7380952380952381
2019-10-20 17:48:49,23.0,10.0,3.0,6.5,0.717391304347826
2019-10-20 17:48:51,23.0,10.0,4.0,7.0,0.6956521739130435
2019-10-20 17:48:54,22.0,9.0,3.0,6.0,0.7272727272727273
2019-10-20 17:49:00,22.0,10.0,9.0,9.5,0.5681818181818182
2019-10-20 17:49:05,23.0,11.0,10.0,10.5,0.5434782608695652
2019-10-20 17:49:06,22.0,10.0,9.0,9.5,0.5681818181818182
2019-10-20 17:49:17,21.0,9.0,8.0,8.5,0.5952380952380952
2019-10-20 17:49:22,20.0,8.0,7.0,7.5,0.625
2019-10-20 17:49:23,19.0,7.0,6.0,6.5,0.6578947368421053
2019-10-20 17:49:28,18.0,6.0,5.0,5.5,0.6944444444444444
2019-10-20 17:49:29,17.0,5.0,4.0,4.5,0.7352941176470589
2019-10-20 17:49:38,16.0,4.0,3.0,3.5,0.78125
2019-10-20 17:49:42,15.0,3.0,2.0,2.5,0.8333333333333334
2019-10-20 17:49:45,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 17:49:54,14.0,2.0,2.0,2.0,0.8571428571428571
2019-10-20 17:50:00,14.0,5.0,2.0,3.5,0.75
2019-10-20 17:50:03,15.0,6.0,2.0,4.0,0.7333333333333333
2019-10-20 17:50:04,16.0,7.0,2.0,4.5,0.71875
2019-10-20 17:50:09,15.0,6.0,1.0,3.5,0.7666666666666667
2019-10-20 17:50:16,16.0,7.0,1.0,4.0,0.75
2019-10-20 17:50:40,16.0,7.0,2.0,4.5,0.71875
2019-10-20 17:50:42,17.0,8.0,3.0,5.5,0.6764705882352942
2019-10-20 17:50:44,18.0,9.0,3.0,6.0,0.6666666666666666
2019-10-20 17:50:46,19.0,9.0,3.0,6.0,0.6842105263157895
2019-10-20 17:50:54,19.0,9.0,4.0,6.5,0.6578947368421053
2019-10-20 17:50:55,18.0,8.0,3.0,5.5,0.6944444444444444
2019-10-20 17:50:56,18.0,8.0,4.0,6.0,0.6666666666666666
2019-10-20 17:50:57,17.0,7.0,3.0,5.0,0.7058823529411765
2019-10-20 17:51:00,17.0,7.0,7.0,7.0,0.5882352941176471
2019-10-20 17:51:09,16.0,6.0,6.0,6.0,0.625
2019-10-20 17:51:11,15.0,5.0,5.0,5.0,0.6666666666666666
2019-10-20 17:51:12,16.0,6.0,6.0,6.0,0.625
2019-10-20 17:51:16,17.0,7.0,7.0,7.0,0.5882352941176471
2019-10-20 17:51:38,16.0,6.0,6.0,6.0,0.625
2019-10-20 17:51:40,15.0,5.0,5.0,5.0,0.6666666666666666
2019-10-20 17:51:43,14.0,4.0,4.0,4.0,0.7142857142857143
2019-10-20 17:51:47,13.0,3.0,3.0,3.0,0.7692307692307693
2019-10-20 17:51:48,14.0,3.0,3.0,3.0,0.7857142857142857
2019-10-20 17:51:50,13.0,2.0,2.0,2.0,0.8461538461538461
2019-10-20 17:51:57,14.0,3.0,2.0,2.5,0.8214285714285714
2019-10-20 17:52:00,14.0,5.0,3.0,4.0,0.7142857142857143
2019-10-20 17:52:01,15.0,6.0,4.0,5.0,0.6666666666666666
2019-10-20 17:52:13,16.0,7.0,4.0,5.5,0.65625
2019-10-20 17:52:16,17.0,7.0,4.0,5.5,0.6764705882352942
2019-10-20 17:52:21,18.0,7.0,4.0,5.5,0.6944444444444444
2019-10-20 17:52:23,19.0,8.0,4.0,6.0,0.6842105263157895
2019-10-20 17:52:29,18.0,7.0,3.0,5.0,0.7222222222222222
2019-10-20 17:52:31,19.0,8.0,3.0,5.5,0.7105263157894737
2019-10-20 17:52:36,20.0,9.0,3.0,6.0,0.7
2019-10-20 17:52:42,19.0,8.0,2.0,5.0,0.7368421052631579
2019-10-20 17:52:48,19.0,8.0,3.0,5.5,0.7105263157894737
2019-10-20 17:52:50,18.0,7.0,2.0,4.5,0.75
2019-10-20 17:52:56,18.0,7.0,3.0,5.0,0.7222222222222222
2019-10-20 17:52:57,19.0,8.0,3.0,5.5,0.7105263157894737
2019-10-20 17:52:58,19.0,8.0,4.0,6.0,0.6842105263157895
2019-10-20 17:53:00,19.0,9.0,8.0,8.5,0.5526315789473685
2019-10-20 17:53:02,20.0,10.0,9.0,9.5,0.525
2019-10-20 17:53:03,19.0,9.0,8.0,8.5,0.5526315789473685
2019-10-20 17:53:07,20.0,10.0,9.0,9.5,0.525
2019-10-20 17:53:11,19.0,9.0,8.0,8.5,0.5526315789473685
2019-10-20 17:53:13,18.0,8.0,7.0,7.5,0.5833333333333334
2019-10-20 17:53:15,17.0,7.0,6.0,6.5,0.6176470588235294
2019-10-20 17:53:18,18.0,8.0,6.0,7.0,0.6111111111111112
2019-10-20 17:53:22,19.0,9.0,6.0,7.5,0.6052631578947368
2019-10-20 17:53:25,18.0,8.0,5.0,6.5,0.6388888888888888
2019-10-20 17:53:28,19.0,9.0,5.0,7.0,0.631578947368421
2019-10-20 17:53:31,20.0,10.0,5.0,7.5,0.625
2019-10-20 17:53:39,19.0,9.0,4.0,6.5,0.6578947368421053
2019-10-20 17:53:46,20.0,9.0,4.0,6.5,0.675
2019-10-20 17:53:48,19.0,8.0,3.0,5.5,0.7105263157894737
2019-10-20 17:53:50,19.0,8.0,4.0,6.0,0.6842105263157895
2019-10-20 17:53:59,19.0,8.0,5.0,6.5,0.6578947368421053
2019-10-20 17:54:00,19.0,10.0,8.0,9.0,0.5263157894736842
2019-10-20 17:54:05,19.0,9.0,7.0,8.0,0.5789473684210527
2019-10-20 17:54:10,22.0,10.0,7.0,8.5,0.6136363636363636
2019-10-20 17:54:14,20.0,8.0,5.0,6.5,0.675
2019-10-20 17:54:15,21.0,9.0,6.0,7.5,0.6428571428571429
2019-10-20 17:54:18,22.0,10.0,6.0,8.0,0.6363636363636364
2019-10-20 17:54:27,21.0,9.0,5.0,7.0,0.6666666666666666
2019-10-20 17:54:32,22.0,10.0,5.0,7.5,0.6590909090909091
2019-10-20 17:54:36,23.0,11.0,5.0,8.0,0.6521739130434783
2019-10-20 17:54:44,24.0,11.0,5.0,8.0,0.6666666666666666
2019-10-20 17:54:45,24.0,11.0,6.0,8.5,0.6458333333333334
2019-10-20 17:54:46,27.0,11.0,6.0,8.5,0.6851851851851852
2019-10-20 17:54:48,26.0,10.0,5.0,7.5,0.7115384615384616
2019-10-20 17:54:53,26.0,10.0,6.0,8.0,0.6923076923076923
2019-10-20 17:54:58,25.0,9.0,5.0,7.0,0.72
2019-10-20 17:55:00,24.0,12.0,8.0,10.0,0.5833333333333334
2019-10-20 17:55:02,25.0,12.0,8.0,10.0,0.6
2019-10-20 17:55:04,26.0,13.0,8.0,10.5,0.5961538461538461
2019-10-20 17:55:08,25.0,12.0,7.0,9.5,0.62
2019-10-20 17:55:13,26.0,13.0,8.0,10.5,0.5961538461538461
2019-10-20 17:55:24,27.0,13.0,8.0,10.5,0.6111111111111112
2019-10-20 17:55:27,28.0,13.0,8.0,10.5,0.625
2019-10-20 17:55:31,29.0,13.0,8.0,10.5,0.6379310344827587
2019-10-20 17:55:34,28.0,12.0,7.0,9.5,0.6607142857142857
2019-10-20 17:55:35,29.0,13.0,7.0,10.0,0.6551724137931034
2019-10-20 17:55:38,30.0,14.0,7.0,10.5,0.65
2019-10-20 17:55:41,30.0,14.0,8.0,11.0,0.6333333333333333
2019-10-20 17:55:43,29.0,13.0,7.0,10.0,0.6551724137931034
2019-10-20 17:55:45,30.0,13.0,7.0,10.0,0.6666666666666666
2019-10-20 17:55:46,31.0,14.0,7.0,10.5,0.6612903225806451
2019-10-20 17:55:48,31.0,14.0,8.0,11.0,0.6451612903225806
2019-10-20 17:55:52,31.0,14.0,9.0,11.5,0.6290322580645161
2019-10-20 17:55:55,31.0,14.0,10.0,12.0,0.6129032258064516
2019-10-20 17:55:56,30.0,13.0,9.0,11.0,0.6333333333333333
2019-10-20 17:55:58,29.0,12.0,8.0,10.0,0.6551724137931034
2019-10-20 17:55:59,29.0,12.0,9.0,10.5,0.6379310344827587
2019-10-20 17:56:00,29.0,15.0,12.0,13.5,0.5344827586206896
2019-10-20 17:56:01,28.0,14.0,11.0,12.5,0.5535714285714286
2019-10-20 17:56:02,27.0,13.0,10.0,11.5,0.5740740740740741
2019-10-20 17:56:03,26.0,12.0,9.0,10.5,0.5961538461538461
2019-10-20 17:56:04,27.0,13.0,9.0,11.0,0.5925925925925926
2019-10-20 17:56:07,26.0,12.0,8.0,10.0,0.6153846153846154
2019-10-20 17:56:10,25.0,11.0,7.0,9.0,0.64
2019-10-20 17:56:12,26.0,12.0,8.0,10.0,0.6153846153846154
2019-10-20 17:56:14,25.0,11.0,7.0,9.0,0.64
2019-10-20 17:56:19,26.0,12.0,7.0,9.5,0.6346153846153846
2019-10-20 17:56:20,25.0,11.0,6.0,8.5,0.66
2019-10-20 17:56:23,26.0,12.0,6.0,9.0,0.6538461538461539
2019-10-20 17:56:24,27.0,13.0,6.0,9.5,0.6481481481481481
2019-10-20 17:56:25,28.0,13.0,6.0,9.5,0.6607142857142857
2019-10-20 17:56:28,27.0,12.0,5.0,8.5,0.6851851851851852
2019-10-20 17:56:31,28.0,12.0,5.0,8.5,0.6964285714285714
2019-10-20 17:56:32,27.0,11.0,4.0,7.5,0.7222222222222222
2019-10-20 17:56:39,28.0,11.0,4.0,7.5,0.7321428571428571
2019-10-20 17:57:00,27.0,11.0,10.0,10.5,0.6111111111111112
